5.741870072182289064e-01,1.927666481121665665e-01,6.471581585313899987e-02,2.172645975096484244e-02,7.294029242890248330e-03,2.448758942136227638e-03,8.220998514006602233e-04,2.759962011954500893e-04,9.265772636321176984e-05,4.533271248805023336e-05,1.483464939664442971e-06,1.224470152110257413e-08,1.506822149564168253e-11,1.312981121183721961e-15,2.850898878405909378e-21,3.589122039131433279e-29,3.426777375947280750e-40,1.453400782240312389e-55,5.230023135717474881e-77,6.387688009798641588e-107,1.196623490199039200e-148,7.418345451302398942e-207,4.715185843541963141e-288,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.495098453831854801e-01,2.050708550429259369e-01,7.653012214678611702e-02,2.856017543095546937e-02,1.065833423187874732e-02,3.977569706217938539e-03,1.484383996938503682e-03,5.539553076650480246e-04,2.067298512535702701e-04,1.175927351012947040e-04,5.417665162191747367e-06,7.151101479636430529e-08,1.686716572693205120e-10,3.637795579253878389e-14,2.796029029612249864e-19,2.052792124384092942e-26,2.293462127670409121e-36,3.007085463935711474e-50,1.297049268852328065e-69,1.257390823822736330e-96,2.612078851530671718e-134,7.108456392977232387e-187,3.356545301981676425e-260,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.254264564551183181e-01,2.142143372071720619e-01,8.733435802737839204e-02,3.560588050032229696e-02,1.451637997734861636e-02,5.918272057472657305e-03,2.412856662674590664e-03,9.837123434131784042e-04,4.010557235135497867e-04,2.597811388730061379e-04,1.596093885767383818e-05,3.123728216770753627e-07,1.269968292508589550e-09,5.843084178173594708e-13,1.291889162886455977e-17,4.141281095457322937e-24,3.615744667640327479e-33,8.345002197322545362e-46,1.966764219120501332e-63,5.058412454252172084e-88,2.526618124088160608e-122,3.578247170971241075e-170,6.409913331456280215e-237,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.024820098281950198e-01,2.206677162443575480e-01,9.690743158973888494e-02,4.255742732625505259e-02,1.868932641097108618e-02,8.207519665558646316e-03,3.604377042769612259e-03,1.582881844433612836e-03,6.951311984587242631e-04,5.037345952248219443e-04,3.948621968608732939e-05,1.077552668427767415e-06,6.927956966848738903e-09,6.026994442638690410e-12,3.238741895791523311e-16,3.583351569523120430e-22,1.761329370997166501e-30,4.528592727675763296e-42,3.080737577296611393e-58,8.630874376852296187e-81,2.994247147237168414e-112,3.903556586006864624e-156,2.367478165468522387e-217,9.535419710004790234e-303,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.810284222024654999e-01,2.249183968526789479e-01,1.051669358977845997e-01,4.917376506721711504e-02,2.299257984692125792e-02,1.075082876599767895e-02,5.026853007592337746e-03,2.350446808329871313e-03,1.099017653876877432e-03,8.774865479576008645e-04,8.459293627473431611e-05,3.059833418724611919e-06,2.898229644930566832e-08,4.316565046834738238e-11,4.907216346111920706e-15,1.544048300355005975e-20,3.261343597548939881e-28,6.408855484117413772e-39,7.440084715440967388e-54,1.090699611707263513e-74,9.451002184496180168e-104,2.723333473114170933e-144,7.643102527121917044e-201,9.913977716754169802e-280,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.609505609637155610e-01,2.274598190634926353e-01,1.122419054664507837e-01,5.538668497411854130e-02,2.733101206428808702e-02,1.348671112573927855e-02,6.655127756019211908e-03,3.284027146129710889e-03,1.620530017137915887e-03,1.408684392197883653e-03,1.623975913010291335e-04,7.491444550595574277e-06,9.905715278740376702e-08,2.342104078642326112e-10,5.068342980816999822e-14,3.913908479851891224e-19,2.892420513008201993e-26,3.261220121271439315e-36,4.330870202497274525e-50,1.901582149794179454e-69,1.889778004822594810e-96,4.064124321952485162e-134,1.160743717701754749e-186,5.863002623574812828e-260,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.421885757585363175e-01,2.286572029705275511e-01,1.182394103706007893e-01,6.114199764172452423e-02,3.161673306644094406e-02,1.634911923637281245e-02,8.454184663653604298e-03,4.371687385345237459e-03,2.260614282220709242e-03,2.118604715868433602e-03,2.855651917305542789e-04,1.628948514221207434e-05,2.880346159449021294e-07,1.017878123084958416e-09,3.853675822836858385e-13,6.492200397077583244e-18,1.424320330275692272e-24,7.327084051871041630e-34,8.085083602084856636e-47,6.807113643075977675e-65,4.165008333075990937e-90,2.806966840090941294e-125,2.431614865809061526e-174,8.837739097657113662e-243,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.246098048562256255e-01,2.287981934276241969e-01,1.232863978105026570e-01,6.643206249745843561e-02,3.579647881714866781e-02,1.928869656509004868e-02,1.039358695252115723e-02,5.600515793023152708e-03,3.017801004714099414e-03,3.024993774954375103e-03,4.682233487821132502e-04,3.222496256828989486e-05,7.363998807748051157e-07,3.707584615706969881e-09,2.296400901370916463e-12,7.685011177144960477e-17,4.391951837669015217e-23,8.590088610828143883e-32,6.107248136380225822e-44,6.914665552635016011e-61,1.587929653556045935e-84,1.681408540214646001e-117,1.686360425442491850e-163,1.150788319303438968e-227,3.569814506476655162e-317,0.000000000000000000e+00,0.000000000000000000e+00
4.080527916469006700e-01,2.280985318687223096e-01,1.275054142643596844e-01,7.127459582283830752e-02,3.984197878198601772e-02,2.227137530474196034e-02,1.244953622105073737e-02,6.959199869720397377e-03,3.890141927120632608e-03,4.143980113938127395e-03,7.260801831883176381e-04,5.912412565480118515e-05,1.699400843898012232e-06,1.173506909161691597e-08,1.127355065765761133e-11,6.956379463300077268e-16,9.333711346096404110e-22,6.004041704771269255e-30,2.246724879742013916e-41,2.579855063420132126e-57,1.500178722749524128e-79,1.441388831225175528e-110,7.781935282613095611e-154,3.425974776886859527e-214,2.191344903717218480e-298,0.000000000000000000e+00,0.000000000000000000e+00
3.923769057159618434e-01,2.267172408598076006e-01,1.309982992227694820e-01,7.569143984894211030e-02,4.373487366170483726e-02,2.527021784791708831e-02,1.460125196703940947e-02,8.436672777735687578e-03,4.874749625529434076e-03,5.489552271647142254e-03,1.076194963003559643e-03,1.020573629873014059e-04,3.609866811481926109e-06,3.315740567134864965e-08,4.732389265414917766e-11,5.069835808884346686e-15,1.468441308667194832e-20,2.763285971877234778e-28,4.622001130504735249e-39,4.285575997343134872e-54,4.591597659146489453e-75,2.569108111133799437e-104,4.021875732810786916e-145,4.819123549037211233e-202,1.906915377743542963e-281,0.000000000000000000e+00,0.000000000000000000e+00
3.774311363797425711e-01,2.247680736533985701e-01,1.338540519429469444e-01,7.971286548984593545e-02,4.747066549252182410e-02,2.826976634769143987e-02,1.683523247591638822e-02,1.002573028132916141e-02,5.970530422894524888e-03,7.077504505994095668e-03,1.538017855545461762e-03,1.677180322196550268e-04,7.173705816610774655e-06,8.552179304010033301e-08,1.751918925399800899e-10,3.104867048604549275e-14,1.814781164895167121e-19,9.093647821926642867e-27,5.963169502572738141e-37,3.718169378653228763e-51,5.686521829204447857e-71,1.297847668833924562e-98,3.585252820256789158e-137,5.848239064684716077e-191,5.446490169647026468e-266,0.000000000000000000e+00,0.000000000000000000e+00
3.630762198534092100e-01,2.223295740597500125e-01,1.361434233328397414e-01,8.336736934423127909e-02,5.104997436700280111e-02,3.126043083008679668e-02,1.914231197566055448e-02,1.172178687380235826e-02,7.177831376353555060e-03,8.925837942439705103e-03,2.133982660522734578e-03,2.648814408500766728e-04,1.350962654925880400e-05,2.049651131666581220e-07,5.861596628649414015e-10,1.653056457138381376e-13,1.846852430211138420e-18,2.284708547373670664e-25,5.285264058539316624e-35,1.912713333816157837e-48,3.400437850877575695e-67,2.377097387216296194e-93,7.770132203106792053e-130,9.880656932124013803e-181,9.951047135489636880e-252,0.000000000000000000e+00,0.000000000000000000e+00
3.491785524897512705e-01,2.194517511193025405e-01,1.379210456253376349e-01,8.668062446239147012e-02,5.447704244934914453e-02,3.423773389306650899e-02,2.151773241402238357e-02,1.352346535806318167e-02,8.499228067895997149e-03,1.105684535475619928e-02,2.890860510012581517e-03,4.051432131340921422e-04,2.436629369128890605e-05,4.631668243713813883e-07,1.808712161698107042e-09,7.868572326966208107e-13,1.609027366781431993e-17,4.625548433627042645e-24,3.469218547305484447e-33,6.477405955307566511e-46,1.135818252797072663e-63,1.933899184205302828e-88,5.433403581793180285e-123,3.448437013982988285e-171,2.016283603251447279e-238,0.000000000000000000e+00,0.000000000000000000e+00
3.357643557625944464e-01,2.162011892131875390e-01,1.392135687274874689e-01,8.964066196108022577e-02,5.772029515707735592e-02,3.716653135009913289e-02,2.393180854045803135e-02,1.540987117205419935e-02,9.922531727506515159e-03,1.346874787955084675e-02,3.829259344232065817e-03,6.013054364932025886e-04,4.220048167820504218e-05,9.904106588407178837e-07,5.173122385630365181e-09,3.372033084553372113e-12,1.211755277615912514e-16,7.648340514106162759e-23,1.718242103441315074e-31,1.482095966944959153e-43,2.197352609538610109e-60,7.350307761298033693e-84,1.315245163411351953e-116,2.742434337823283137e-162,5.194810378479520346e-226,6.694604318177609453e-315,0.000000000000000000e+00
3.226624184584344635e-01,2.125859037333284185e-01,1.400620706992492526e-01,9.227979515128098553e-02,6.079847706555456532e-02,4.005703315044092938e-02,2.639154765481111636e-02,1.738805230532908253e-02,1.145610583082810191e-02,1.619403934126452393e-02,4.985479081225038973e-03,8.722247446522517558e-04,7.088152686950408086e-05,2.031753961994700794e-06,1.397716489331134608e-08,1.335717276272343459e-11,8.182004578734060073e-16,1.086672821474590034e-21,6.891372183644785122e-30,2.528061930384985083e-41,2.823597571255551464e-57,1.579678784431410540e-79,1.438127132364116518e-110,7.201922160280414103e-154,2.854909898856740798e-214,1.577521907577708119e-298,0.000000000000000000e+00
3.098973634097904606e-01,2.086517919984395841e-01,1.404838357614264233e-01,9.458681337561214431e-02,6.368465963405467445e-02,4.287844920411609806e-02,2.886976890062249723e-02,1.943781950713237283e-02,1.308735198028233154e-02,1.922930958466542717e-02,6.384388461497536756e-03,1.237704444372950607e-03,1.156068497798914236e-04,4.005581833175104458e-06,3.576348087176265798e-08,4.907503397080525102e-11,4.977107351879723615e-15,1.335510336717085874e-20,2.258992460190173880e-28,3.256344831168329724e-39,2.453644343056324434e-54,1.968267209317955367e-75,7.354991176868453352e-105,6.556393553341799982e-146,3.581380841081504678e-203,4.737191407153082260e-283,0.000000000000000000e+00
2.973748528449375872e-01,2.044033852560396824e-01,1.404985778199443480e-01,9.657301098365092540e-02,6.638036195925431371e-02,4.562716238170909377e-02,3.136225663072954306e-02,2.155714030040226104e-02,1.481750192286522549e-02,2.259587273663761151e-02,8.064555470568991052e-03,1.724917111780729494e-03,1.840926727958863164e-04,7.646943096704180050e-06,8.757662945088170750e-08,1.696994155616858775e-10,2.783438805254160277e-14,1.460364820920634185e-19,6.294340068993966607e-27,3.345218865471848574e-37,1.555846696871714534e-51,1.580860343258948086e-71,2.039576669835689536e-99,2.542519369266955779e-138,1.366828112369345617e-192,2.706210217798510327e-268,0.000000000000000000e+00
2.850037752199230390e-01,1.998331911031992481e-01,1.401150010580501371e-01,9.824300664527124693e-02,6.888404725989399902e-02,4.829872505873375466e-02,3.386512458389397129e-02,2.374486410744881121e-02,1.664894425781490717e-02,2.631972680872752407e-02,1.007231742845443069e-02,2.368876079668975638e-03,2.875620065568062545e-04,1.422935451200398173e-05,2.071265927496125395e-07,5.593663354212218880e-10,1.456606485725774258e-13,1.456120360401777051e-18,1.542535400802694069e-25,2.874128016231782150e-35,7.691532336065354233e-49,8.975376014362268746e-68,3.487424092209770973e-94,5.024467222608869880e-131,2.037648488768257747e-182,4.167473186696670770e-254,0.000000000000000000e+00
