3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000001191e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312499999993567e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.079312500000000344e-06
3.200153184443804482e-06
3.431419365091035426e-06
3.679398510158604987e-06
3.945298419156685458e-06
4.230414175910871748e-06
4.536134456357016889e-06
4.863948292183273769e-06
5.215452323261186244e-06
5.592358574190559430e-06
5.996502792832950242e-06
6.429853391448127082e-06
6.894521033981712219e-06
7.392768916199320486e-06
7.927023788737358250e-06
8.499887776759090015e-06
9.114151053784993843e-06
9.772805431424531810e-06
1.047905893120093523e-05
1.123635140944133966e-05
1.204837131133336880e-05
1.291907363575235147e-05
1.385269919835499172e-05
1.485379528676477592e-05
1.592723780844920072e-05
1.707825503916363119e-05
1.831245308762783795e-05
1.963584320046512285e-05
2.105487104039286805e-05
2.257644808026777706e-05
2.420798526588899702e-05
2.595742911152171565e-05
2.783330040394114578e-05
2.984473570351282119e-05
