4.0989e-09,7.9722e-09,7.5335e-09,7.1191e-09,6.7273e-09,6.3579e-09,6.0088e-09,5.6781e-09,5.3657e-09,5.0703e-09,4.7912e-09,4.5276e-09,4.2784e-09,4.0429e-09,3.8204e-09,3.6102e-09,3.4115e-09,3.2237e-09,3.0463e-09,2.8787e-09,2.7202e-09,2.5705e-09,2.4287e-09,2.2948e-09,2.1685e-09,2.0492e-09,1.9364e-09,1.8299e-09,1.7292e-09,1.6341e-09,1.5442e-09,1.4592e-09,1.3789e-09,1.303e-09,1.2313e-09,1.1636e-09,1.0996e-09,1.0391e-09,9.8189e-10,9.2786e-10,8.7681e-10,8.2857e-10,7.8298e-10,7.3989e-10,6.9918e-10,6.6071e-10,6.2436e-10,5.9001e-10,5.5754e-10,5.2686e-10,4.9788e-10,4.7048e-10,4.4459e-10,4.2013e-10,3.9701e-10,3.7517e-10,3.5453e-10,3.3502e-10,3.1659e-10,2.9917e-10,2.8271e-10,2.6715e-10,2.5245e-10,2.3856e-10,2.2544e-10,2.1303e-10,2.0131e-10,1.9023e-10,1.7977e-10,1.6987e-10,1.6053e-10,1.517e-10,1.4335e-10,1.3546e-10,1.2801e-10,1.2096e-10,1.1431e-10,1.0802e-10,1.0208e-10,9.6459e-11,9.1152e-11,8.6136e-11,8.1397e-11,7.6918e-11,7.2686e-11,6.8687e-11,6.4907e-11,6.1336e-11,5.7961e-11,5.4772e-11,5.1758e-11,4.8911e-11,4.6219e-11,4.3676e-11,4.1273e-11,3.9002e-11,3.6856e-11,3.4828e-11,3.2912e-11,3.1101e-11,2.939e-11,2.7773e-11,2.6245e-11,2.48e-11,2.3436e-11,2.2146e-11,2.0928e-11,1.9776e-11,1.8688e-11,1.766e-11,1.6688e-11,1.577e-11,1.4902e-11,1.4082e-11,1.3308e-11,1.2575e-11,1.1883e-11,1.123e-11,1.0612e-11,1.0028e-11,9.476e-12,8.9546e-12,8.4619e-12,7.9963e-12,7.5563e-12,7.1406e-12,6.7477e-12,6.3764e-12,6.0256e-12,5.694e-12,5.3807e-12,5.0847e-12,4.8049e-12,4.5405e-12,4.2907e-12,4.0546e-12,3.8315e-12,3.6207e-12,3.4215e-12,3.2332e-12,3.0553e-12,2.8872e-12,2.7283e-12,2.5782e-12,2.4364e-12,2.3023e-12,2.1756e-12,2.0559e-12,1.9428e-12,1.8359e-12,1.7349e-12,1.6394e-12,1.5492e-12,1.464e-12,1.3834e-12,1.3073e-12,1.2354e-12,1.1674e-12,1.1032e-12,1.0425e-12,9.8511e-13,9.3091e-13,8.7969e-13,8.3129e-13,7.8555e-13,7.4232e-13,7.0148e-13,6.6288e-13,6.2641e-13,5.9194e-13,5.5937e-13
4.1291e-09,8.0285e-09,7.5821e-09,7.1605e-09,6.7624e-09,6.3869e-09,6.0323e-09,5.6968e-09,5.38e-09,5.0808e-09,4.7982e-09,4.5314e-09,4.2794e-09,4.0413e-09,3.8166e-09,3.6043e-09,3.4039e-09,3.2145e-09,3.0358e-09,2.867e-09,2.7075e-09,2.5569e-09,2.4145e-09,2.28e-09,2.1532e-09,2.0335e-09,1.9204e-09,1.8136e-09,1.7128e-09,1.6175e-09,1.5276e-09,1.4427e-09,1.3624e-09,1.2867e-09,1.2151e-09,1.1476e-09,1.0838e-09,1.0235e-09,9.6658e-10,9.1284e-10,8.6208e-10,8.1414e-10,7.6887e-10,7.2612e-10,6.8574e-10,6.4761e-10,6.116e-10,5.7759e-10,5.4548e-10,5.1515e-10,4.865e-10,4.5945e-10,4.339e-10,4.0978e-10,3.8699e-10,3.6547e-10,3.4515e-10,3.2596e-10,3.0783e-10,2.9072e-10,2.7455e-10,2.5928e-10,2.4487e-10,2.3125e-10,2.1839e-10,2.0625e-10,1.9478e-10,1.8395e-10,1.7372e-10,1.6406e-10,1.5494e-10,1.4632e-10,1.3819e-10,1.305e-10,1.2325e-10,1.1639e-10,1.0992e-10,1.0381e-10,9.8037e-11,9.2586e-11,8.7437e-11,8.2575e-11,7.7984e-11,7.3648e-11,6.9552e-11,6.5685e-11,6.2033e-11,5.8583e-11,5.5326e-11,5.2249e-11,4.9344e-11,4.66e-11,4.4009e-11,4.1562e-11,3.9251e-11,3.7068e-11,3.5007e-11,3.3061e-11,3.1222e-11,2.9486e-11,2.7847e-11,2.6298e-11,2.4836e-11,2.3455e-11,2.2151e-11,2.0919e-11,1.9756e-11,1.8657e-11,1.762e-11,1.664e-11,1.5715e-11,1.4841e-11,1.4016e-11,1.3236e-11,1.25e-11,1.1805e-11,1.1149e-11,1.0529e-11,9.9435e-12,9.3906e-12,8.8684e-12,8.3753e-12,7.9096e-12,7.4698e-12,7.0544e-12,6.6622e-12,6.2917e-12,5.9419e-12,5.6115e-12,5.2994e-12,5.0048e-12,4.7265e-12,4.4637e-12,4.2155e-12,3.9811e-12,3.7597e-12,3.5506e-12,3.3532e-12,3.1668e-12,2.9907e-12,2.8244e-12,2.6673e-12,2.519e-12,2.3789e-12,2.2467e-12,2.1217e-12,2.0038e-12,1.8923e-12,1.7871e-12,1.6877e-12,1.5939e-12,1.5053e-12,1.4216e-12,1.3425e-12,1.2679e-12,1.1974e-12,1.1308e-12,1.0679e-12,1.0085e-12,9.5245e-13,8.9949e-13,8.4948e-13,8.0224e-13,7.5763e-13,7.155e-13,6.7572e-13,6.3815e-13,6.0266e-13,5.6915e-13,5.375e-13,5.0762e-13
4.1594e-09,8.085e-09,7.6307e-09,7.2019e-09,6.7972e-09,6.4159e-09,6.056e-09,5.7156e-09,5.3944e-09,5.0912e-09,4.805e-09,4.535e-09,4.2801e-09,4.0395e-09,3.8125e-09,3.5982e-09,3.396e-09,3.2051e-09,3.025e-09,2.855e-09,2.6945e-09,2.543e-09,2.3999e-09,2.2648e-09,2.1375e-09,2.0174e-09,1.904e-09,1.797e-09,1.6961e-09,1.6007e-09,1.5108e-09,1.4259e-09,1.3458e-09,1.2702e-09,1.1988e-09,1.1314e-09,1.0678e-09,1.0078e-09,9.512e-10,8.9775e-10,8.4731e-10,7.9969e-10,7.5476e-10,7.1235e-10,6.7232e-10,6.3454e-10,5.9888e-10,5.6523e-10,5.3347e-10,5.0349e-10,4.752e-10,4.485e-10,4.2329e-10,3.9951e-10,3.7706e-10,3.5587e-10,3.3587e-10,3.17e-10,2.9919e-10,2.8237e-10,2.6651e-10,2.5153e-10,2.374e-10,2.2406e-10,2.1147e-10,1.9958e-10,1.8837e-10,1.7778e-10,1.6779e-10,1.5837e-10,1.4947e-10,1.4107e-10,1.3314e-10,1.2566e-10,1.186e-10,1.1193e-10,1.0564e-10,9.9707e-11,9.4104e-11,8.8817e-11,8.3826e-11,7.9115e-11,7.467e-11,7.0474e-11,6.6514e-11,6.2776e-11,5.9249e-11,5.5919e-11,5.2777e-11,4.9811e-11,4.7012e-11,4.4371e-11,4.1877e-11,3.9524e-11,3.7303e-11,3.5207e-11,3.3229e-11,3.1361e-11,2.9599e-11,2.7936e-11,2.6366e-11,2.4884e-11,2.3486e-11,2.2166e-11,2.0921e-11,1.9745e-11,1.8636e-11,1.7589e-11,1.66e-11,1.5667e-11,1.4787e-11,1.3956e-11,1.3172e-11,1.2432e-11,1.1733e-11,1.1074e-11,1.0452e-11,9.8642e-12,9.3099e-12,8.7868e-12,8.293e-12,7.827e-12,7.3872e-12,6.9721e-12,6.5803e-12,6.2106e-12,5.8616e-12,5.5322e-12,5.2213e-12,4.9279e-12,4.651e-12,4.3897e-12,4.143e-12,3.9102e-12,3.6905e-12,3.4831e-12,3.2874e-12,3.1026e-12,2.9283e-12,2.7637e-12,2.6084e-12,2.4619e-12,2.3235e-12,2.193e-12,2.0697e-12,1.9534e-12,1.8437e-12,1.7401e-12,1.6423e-12,1.55e-12,1.4629e-12,1.3807e-12,1.3031e-12,1.2299e-12,1.1608e-12,1.0956e-12,1.034e-12,9.7589e-13,9.2105e-13,8.6929e-13,8.2045e-13,7.7434e-13,7.3083e-13,6.8976e-13,6.51e-13,6.1442e-13,5.799e-13,5.4731e-13,5.1656e-13,4.8753e-13,4.6013e-13
4.1898e-09,8.1417e-09,7.6793e-09,7.2434e-09,6.832e-09,6.4449e-09,6.0798e-09,5.7344e-09,5.4088e-09,5.1015e-09,4.8117e-09,4.5384e-09,4.2807e-09,4.0374e-09,3.8081e-09,3.5918e-09,3.3878e-09,3.1953e-09,3.0139e-09,2.8427e-09,2.6811e-09,2.5289e-09,2.3849e-09,2.2491e-09,2.1214e-09,2.0009e-09,1.8873e-09,1.7801e-09,1.679e-09,1.5837e-09,1.4938e-09,1.4089e-09,1.3289e-09,1.2535e-09,1.1823e-09,1.1151e-09,1.0518e-09,9.9209e-10,9.3575e-10,8.8262e-10,8.325e-10,7.8522e-10,7.4063e-10,6.9858e-10,6.5891e-10,6.2149e-10,5.862e-10,5.5291e-10,5.2151e-10,4.919e-10,4.6397e-10,4.3762e-10,4.1277e-10,3.8933e-10,3.6722e-10,3.4637e-10,3.267e-10,3.0815e-10,2.9065e-10,2.7414e-10,2.5858e-10,2.4389e-10,2.3004e-10,2.1698e-10,2.0466e-10,1.9304e-10,1.8207e-10,1.7174e-10,1.6198e-10,1.5278e-10,1.4411e-10,1.3593e-10,1.2821e-10,1.2093e-10,1.1406e-10,1.0758e-10,1.0147e-10,9.5711e-11,9.0276e-11,8.515e-11,8.0314e-11,7.5754e-11,7.1452e-11,6.7394e-11,6.3567e-11,5.9958e-11,5.6553e-11,5.3341e-11,5.0312e-11,4.7455e-11,4.4761e-11,4.2219e-11,3.9821e-11,3.756e-11,3.5427e-11,3.3415e-11,3.1518e-11,2.9728e-11,2.804e-11,2.6448e-11,2.4946e-11,2.3529e-11,2.2193e-11,2.0933e-11,1.9744e-11,1.8623e-11,1.7565e-11,1.6568e-11,1.5627e-11,1.474e-11,1.3903e-11,1.3113e-11,1.2369e-11,1.1666e-11,1.1004e-11,1.0379e-11,9.7895e-12,9.2336e-12,8.7093e-12,8.2147e-12,7.7482e-12,7.3083e-12,6.8932e-12,6.5018e-12,6.1326e-12,5.7844e-12,5.4559e-12,5.1461e-12,4.8538e-12,4.5782e-12,4.3182e-12,4.073e-12,3.8417e-12,3.6236e-12,3.4178e-12,3.2237e-12,3.0407e-12,2.868e-12,2.7051e-12,2.5515e-12,2.4066e-12,2.27e-12,2.1411e-12,2.0195e-12,1.9048e-12,1.7966e-12,1.6946e-12,1.5984e-12,1.5076e-12,1.422e-12,1.3413e-12,1.2651e-12,1.1933e-12,1.1255e-12,1.0616e-12,1.0013e-12,9.4444e-13,8.9081e-13,8.4022e-13,7.9251e-13,7.475e-13,7.0506e-13,6.6502e-13,6.2726e-13,5.9164e-13,5.5804e-13,5.2635e-13,4.9646e-13,4.6827e-13,4.4168e-13,4.166e-13
4.2204e-09,8.1986e-09,7.7281e-09,7.2848e-09,6.8667e-09,6.4735e-09,6.103e-09,5.7526e-09,5.4225e-09,5.1112e-09,4.8177e-09,4.5412e-09,4.2806e-09,4.0348e-09,3.8032e-09,3.5849e-09,3.3791e-09,3.1851e-09,3.0023e-09,2.83e-09,2.6675e-09,2.5144e-09,2.3697e-09,2.2333e-09,2.1051e-09,1.9843e-09,1.8705e-09,1.7631e-09,1.662e-09,1.5666e-09,1.4767e-09,1.3919e-09,1.3121e-09,1.2368e-09,1.1658e-09,1.0989e-09,1.0358e-09,9.7639e-10,9.2036e-10,8.6755e-10,8.1776e-10,7.7083e-10,7.266e-10,6.849e-10,6.456e-10,6.0855e-10,5.7363e-10,5.4071e-10,5.0968e-10,4.8043e-10,4.5286e-10,4.2687e-10,4.0238e-10,3.7929e-10,3.5752e-10,3.3701e-10,3.1767e-10,2.9944e-10,2.8225e-10,2.6606e-10,2.5079e-10,2.364e-10,2.2283e-10,2.1004e-10,1.9799e-10,1.8663e-10,1.7592e-10,1.6582e-10,1.5631e-10,1.4734e-10,1.3888e-10,1.3091e-10,1.234e-10,1.1632e-10,1.0964e-10,1.0335e-10,9.7421e-11,9.183e-11,8.656e-11,8.1593e-11,7.6911e-11,7.2497e-11,6.8337e-11,6.4415e-11,6.0719e-11,5.7234e-11,5.395e-11,5.0854e-11,4.7936e-11,4.5185e-11,4.2592e-11,4.0148e-11,3.7844e-11,3.5672e-11,3.3625e-11,3.1695e-11,2.9877e-11,2.8162e-11,2.6546e-11,2.5023e-11,2.3587e-11,2.2233e-11,2.0957e-11,1.9755e-11,1.8621e-11,1.7552e-11,1.6545e-11,1.5596e-11,1.4701e-11,1.3857e-11,1.3062e-11,1.2312e-11,1.1606e-11,1.094e-11,1.0312e-11,9.7202e-12,9.1624e-12,8.6366e-12,8.141e-12,7.6739e-12,7.2335e-12,6.8184e-12,6.4271e-12,6.0583e-12,5.7106e-12,5.3829e-12,5.074e-12,4.7828e-12,4.5084e-12,4.2497e-12,4.0058e-12,3.7759e-12,3.5592e-12,3.355e-12,3.1624e-12,2.981e-12,2.8099e-12,2.6487e-12,2.4967e-12,2.3534e-12,2.2183e-12,2.091e-12,1.971e-12,1.8579e-12,1.7513e-12,1.6508e-12,1.5561e-12,1.4668e-12,1.3826e-12,1.3033e-12,1.2285e-12,1.158e-12,1.0915e-12,1.0289e-12,9.6985e-13,9.1419e-13,8.6173e-13,8.1228e-13,7.6567e-13,7.2173e-13,6.8031e-13,6.4127e-13,6.0447e-13,5.6978e-13,5.3709e-13,5.0627e-13,4.7721e-13,4.4983e-13,4.2401e-13,3.9968e-13,3.7675e-13
4.2512e-09,8.2557e-09,7.777e-09,7.3261e-09,6.9012e-09,6.5018e-09,6.1255e-09,5.7702e-09,5.4355e-09,5.1202e-09,4.8232e-09,4.5434e-09,4.2799e-09,4.0316e-09,3.7977e-09,3.5775e-09,3.3699e-09,3.1744e-09,2.9903e-09,2.8169e-09,2.6534e-09,2.4995e-09,2.3542e-09,2.2174e-09,2.0888e-09,1.9677e-09,1.8535e-09,1.7461e-09,1.6448e-09,1.5494e-09,1.4596e-09,1.3749e-09,1.2952e-09,1.2201e-09,1.1493e-09,1.0827e-09,1.0199e-09,9.6074e-10,9.0503e-10,8.5254e-10,8.031e-10,7.5653e-10,7.1266e-10,6.7133e-10,6.324e-10,5.9573e-10,5.6118e-10,5.2864e-10,4.9798e-10,4.691e-10,4.419e-10,4.1627e-10,3.9213e-10,3.6939e-10,3.4797e-10,3.2779e-10,3.0878e-10,2.9087e-10,2.7401e-10,2.5812e-10,2.4315e-10,2.2905e-10,2.1576e-10,2.0325e-10,1.9146e-10,1.8036e-10,1.699e-10,1.6005e-10,1.5077e-10,1.4202e-10,1.3379e-10,1.2603e-10,1.1872e-10,1.1184e-10,1.0535e-10,9.9241e-11,9.3486e-11,8.8065e-11,8.2958e-11,7.8147e-11,7.3615e-11,6.9346e-11,6.5325e-11,6.1536e-11,5.7968e-11,5.4606e-11,5.1439e-11,4.8456e-11,4.5646e-11,4.2999e-11,4.0506e-11,3.8157e-11,3.5944e-11,3.3859e-11,3.1896e-11,3.0046e-11,2.8304e-11,2.6662e-11,2.5116e-11,2.366e-11,2.2288e-11,2.0995e-11,1.9778e-11,1.8631e-11,1.755e-11,1.6533e-11,1.5574e-11,1.4671e-11,1.382e-11,1.3018e-11,1.2263e-11,1.1552e-11,1.0882e-11,1.0251e-11,9.6568e-12,9.0968e-12,8.5692e-12,8.0723e-12,7.6042e-12,7.1632e-12,6.7478e-12,6.3565e-12,5.9879e-12,5.6406e-12,5.3135e-12,5.0054e-12,4.7151e-12,4.4417e-12,4.1841e-12,3.9414e-12,3.7129e-12,3.4976e-12,3.2947e-12,3.1037e-12,2.9237e-12,2.7541e-12,2.5944e-12,2.444e-12,2.3022e-12,2.1687e-12,2.043e-12,1.9245e-12,1.8129e-12,1.7077e-12,1.6087e-12,1.5154e-12,1.4275e-12,1.3448e-12,1.2668e-12,1.1933e-12,1.1241e-12,1.0589e-12,9.9751e-13,9.3966e-13,8.8517e-13,8.3384e-13,7.8548e-13,7.3993e-13,6.9702e-13,6.566e-13,6.1852e-13,5.8265e-13,5.4887e-13,5.1704e-13,4.8705e-13,4.5881e-13,4.322e-13,4.0714e-13,3.8353e-13,3.6129e-13,3.4033e-13
4.2821e-09,8.3133e-09,7.8261e-09,7.3675e-09,6.9357e-09,6.5297e-09,6.1475e-09,5.7872e-09,5.448e-09,5.1286e-09,4.828e-09,4.545e-09,4.2786e-09,4.0278e-09,3.7917e-09,3.5695e-09,3.3603e-09,3.1633e-09,2.9779e-09,2.8034e-09,2.639e-09,2.4843e-09,2.3386e-09,2.2013e-09,2.0723e-09,1.9508e-09,1.8365e-09,1.7289e-09,1.6276e-09,1.5322e-09,1.4424e-09,1.3579e-09,1.2783e-09,1.2034e-09,1.1328e-09,1.0665e-09,1.004e-09,9.4512e-10,8.8973e-10,8.3759e-10,7.885e-10,7.4229e-10,6.9879e-10,6.5783e-10,6.1928e-10,5.8299e-10,5.4882e-10,5.1666e-10,4.8638e-10,4.5788e-10,4.3104e-10,4.0578e-10,3.82e-10,3.5961e-10,3.3854e-10,3.187e-10,3.0002e-10,2.8244e-10,2.6589e-10,2.503e-10,2.3563e-10,2.2182e-10,2.0882e-10,1.9659e-10,1.8507e-10,1.7422e-10,1.6401e-10,1.544e-10,1.4535e-10,1.3683e-10,1.2881e-10,1.2126e-10,1.1416e-10,1.0747e-10,1.0117e-10,9.5239e-11,8.9658e-11,8.4403e-11,7.9457e-11,7.48e-11,7.0417e-11,6.629e-11,6.2405e-11,5.8748e-11,5.5305e-11,5.2064e-11,4.9013e-11,4.614e-11,4.3436e-11,4.0891e-11,3.8494e-11,3.6238e-11,3.4114e-11,3.2115e-11,3.0233e-11,2.8461e-11,2.6793e-11,2.5223e-11,2.3745e-11,2.2353e-11,2.1043e-11,1.981e-11,1.8649e-11,1.7556e-11,1.6527e-11,1.5559e-11,1.4647e-11,1.3788e-11,1.298e-11,1.222e-11,1.1504e-11,1.0829e-11,1.0195e-11,9.5973e-12,9.0348e-12,8.5053e-12,8.0069e-12,7.5376e-12,7.0959e-12,6.68e-12,6.2886e-12,5.92e-12,5.5731e-12,5.2465e-12,4.939e-12,4.6495e-12,4.3771e-12,4.1205e-12,3.8791e-12,3.6517e-12,3.4377e-12,3.2362e-12,3.0466e-12,2.868e-12,2.7e-12,2.5417e-12,2.3928e-12,2.2525e-12,2.1205e-12,1.9963e-12,1.8793e-12,1.7691e-12,1.6655e-12,1.5678e-12,1.476e-12,1.3895e-12,1.308e-12,1.2314e-12,1.1592e-12,1.0913e-12,1.0273e-12,9.6712e-13,9.1044e-13,8.5708e-13,8.0685e-13,7.5957e-13,7.1505e-13,6.7315e-13,6.337e-13,5.9656e-13,5.616e-13,5.2869e-13,4.977e-13,4.6853e-13,4.4108e-13,4.1523e-13,3.9089e-13,3.6798e-13,3.4642e-13,3.2612e-13,3.07e-13
4.3136e-09,8.3716e-09,7.8758e-09,7.4094e-09,6.9705e-09,6.559e-09,6.1718e-09,5.806e-09,5.4621e-09,5.1384e-09,4.8339e-09,4.5475e-09,4.2781e-09,4.0245e-09,3.786e-09,3.5617e-09,3.3507e-09,3.1521e-09,2.9653e-09,2.7897e-09,2.6243e-09,2.4688e-09,2.3221e-09,2.184e-09,2.0546e-09,1.9329e-09,1.8185e-09,1.7107e-09,1.6094e-09,1.5141e-09,1.4244e-09,1.34e-09,1.2607e-09,1.186e-09,1.1158e-09,1.0497e-09,9.875e-10,9.2901e-10,8.7399e-10,8.2222e-10,7.7352e-10,7.2771e-10,6.8461e-10,6.4406e-10,6.0591e-10,5.7002e-10,5.3626e-10,5.045e-10,4.7462e-10,4.4651e-10,4.2006e-10,3.9518e-10,3.7177e-10,3.4975e-10,3.2904e-10,3.0955e-10,2.9121e-10,2.7397e-10,2.5774e-10,2.4247e-10,2.2811e-10,2.146e-10,2.0189e-10,1.8993e-10,1.7868e-10,1.681e-10,1.5814e-10,1.4878e-10,1.3996e-10,1.3167e-10,1.2388e-10,1.1654e-10,1.0964e-10,1.0314e-10,9.7033e-11,9.1286e-11,8.5879e-11,8.0792e-11,7.6007e-11,7.1505e-11,6.727e-11,6.3286e-11,5.9537e-11,5.6011e-11,5.2693e-11,4.9572e-11,4.6636e-11,4.3874e-11,4.1275e-11,3.8831e-11,3.6531e-11,3.4367e-11,3.2332e-11,3.0417e-11,2.8615e-11,2.692e-11,2.5326e-11,2.3826e-11,2.2414e-11,2.1087e-11,1.9838e-11,1.8663e-11,1.7558e-11,1.6518e-11,1.5539e-11,1.4619e-11,1.3753e-11,1.2938e-11,1.2172e-11,1.1451e-11,1.0773e-11,1.0135e-11,9.5346e-12,8.9698e-12,8.4385e-12,7.9387e-12,7.4685e-12,7.0262e-12,6.61e-12,6.2185e-12,5.8502e-12,5.5037e-12,5.1777e-12,4.871e-12,4.5825e-12,4.3111e-12,4.0558e-12,3.8155e-12,3.5895e-12,3.3769e-12,3.1769e-12,2.9888e-12,2.8117e-12,2.6452e-12,2.4885e-12,2.3411e-12,2.2025e-12,2.072e-12,1.9493e-12,1.8338e-12,1.7252e-12,1.623e-12,1.5269e-12,1.4365e-12,1.3514e-12,1.2713e-12,1.196e-12,1.1252e-12,1.0586e-12,9.9586e-13,9.3687e-13,8.8138e-13,8.2918e-13,7.8007e-13,7.3386e-13,6.904e-13,6.4951e-13,6.1104e-13,5.7485e-13,5.408e-13,5.0877e-13,4.7863e-13,4.5028e-13,4.2361e-13,3.9852e-13,3.7492e-13,3.5271e-13,3.3182e-13,3.1217e-13,2.9368e-13,2.7628e-13
4.3455e-09,8.4308e-09,7.9261e-09,7.4518e-09,7.0056e-09,6.5879e-09,6.1952e-09,5.8241e-09,5.4753e-09,5.1473e-09,4.8389e-09,4.5491e-09,4.2767e-09,4.0205e-09,3.7796e-09,3.5533e-09,3.3405e-09,3.1403e-09,2.9523e-09,2.7755e-09,2.6091e-09,2.4529e-09,2.3054e-09,2.1667e-09,2.037e-09,1.915e-09,1.8004e-09,1.6926e-09,1.5913e-09,1.496e-09,1.4064e-09,1.3223e-09,1.2431e-09,1.1687e-09,1.0987e-09,1.0329e-09,9.711e-10,9.1297e-10,8.5831e-10,8.0693e-10,7.5862e-10,7.1321e-10,6.7051e-10,6.3037e-10,5.9264e-10,5.5716e-10,5.238e-10,4.9245e-10,4.6297e-10,4.3525e-10,4.0919e-10,3.847e-10,3.6167e-10,3.4002e-10,3.1966e-10,3.0052e-10,2.8253e-10,2.6562e-10,2.4972e-10,2.3477e-10,2.2071e-10,2.075e-10,1.9508e-10,1.834e-10,1.7242e-10,1.621e-10,1.524e-10,1.4327e-10,1.347e-10,1.2663e-10,1.1905e-10,1.1192e-10,1.0522e-10,9.8925e-11,9.3003e-11,8.7435e-11,8.2201e-11,7.728e-11,7.2653e-11,6.8304e-11,6.4215e-11,6.0371e-11,5.6757e-11,5.3359e-11,5.0165e-11,4.7161e-11,4.4338e-11,4.1684e-11,3.9188e-11,3.6842e-11,3.4637e-11,3.2563e-11,3.0614e-11,2.8781e-11,2.7058e-11,2.5438e-11,2.3916e-11,2.2484e-11,2.1138e-11,1.9872e-11,1.8683e-11,1.7564e-11,1.6513e-11,1.5524e-11,1.4595e-11,1.3721e-11,1.29e-11,1.2128e-11,1.1402e-11,1.0719e-11,1.0077e-11,9.474e-12,8.9068e-12,8.3736e-12,7.8723e-12,7.4011e-12,6.958e-12,6.5415e-12,6.1499e-12,5.7817e-12,5.4356e-12,5.1102e-12,4.8043e-12,4.5167e-12,4.2463e-12,3.9921e-12,3.7531e-12,3.5284e-12,3.3172e-12,3.1186e-12,2.9319e-12,2.7564e-12,2.5914e-12,2.4362e-12,2.2904e-12,2.1533e-12,2.0244e-12,1.9032e-12,1.7892e-12,1.6821e-12,1.5814e-12,1.4868e-12,1.3978e-12,1.3141e-12,1.2354e-12,1.1615e-12,1.0919e-12,1.0266e-12,9.651e-13,9.0732e-13,8.5301e-13,8.0194e-13,7.5393e-13,7.088e-13,6.6637e-13,6.2648e-13,5.8897e-13,5.5371e-13,5.2056e-13,4.894e-13,4.601e-13,4.3256e-13,4.0666e-13,3.8232e-13,3.5943e-13,3.3791e-13,3.1769e-13,2.9867e-13,2.8079e-13,2.6398e-13,2.4817e-13
4.378e-09,8.4911e-09,7.9772e-09,7.4946e-09,7.041e-09,6.6165e-09,6.2177e-09,5.8412e-09,5.4876e-09,5.1554e-09,4.8432e-09,4.5499e-09,4.2745e-09,4.0157e-09,3.7725e-09,3.5442e-09,3.3296e-09,3.1279e-09,2.9386e-09,2.7607e-09,2.5935e-09,2.4365e-09,2.2885e-09,2.1494e-09,2.0193e-09,1.8971e-09,1.7823e-09,1.6745e-09,1.5731e-09,1.4779e-09,1.3885e-09,1.3045e-09,1.2255e-09,1.1514e-09,1.0817e-09,1.0162e-09,9.5475e-10,8.9697e-10,8.4269e-10,7.917e-10,7.4379e-10,6.9878e-10,6.565e-10,6.1677e-10,5.7945e-10,5.4438e-10,5.1144e-10,4.8049e-10,4.5141e-10,4.241e-10,3.9843e-10,3.7432e-10,3.5167e-10,3.3039e-10,3.104e-10,2.9161e-10,2.7397e-10,2.5739e-10,2.4181e-10,2.2718e-10,2.1343e-10,2.0052e-10,1.8838e-10,1.7698e-10,1.6627e-10,1.5621e-10,1.4676e-10,1.3788e-10,1.2953e-10,1.217e-10,1.1433e-10,1.0741e-10,1.0091e-10,9.4806e-11,8.9069e-11,8.3679e-11,7.8616e-11,7.3858e-11,6.9389e-11,6.519e-11,6.1245e-11,5.7539e-11,5.4057e-11,5.0786e-11,4.7713e-11,4.4825e-11,4.2113e-11,3.9564e-11,3.717e-11,3.4921e-11,3.2808e-11,3.0822e-11,2.8957e-11,2.7205e-11,2.5559e-11,2.4012e-11,2.2559e-11,2.1194e-11,1.9911e-11,1.8706e-11,1.7574e-11,1.6511e-11,1.5512e-11,1.4573e-11,1.3691e-11,1.2863e-11,1.2084e-11,1.1353e-11,1.0666e-11,1.0021e-11,9.4143e-12,8.8446e-12,8.3094e-12,7.8065e-12,7.3341e-12,6.8903e-12,6.4734e-12,6.0816e-12,5.7136e-12,5.3679e-12,5.043e-12,4.7379e-12,4.4512e-12,4.1818e-12,3.9287e-12,3.691e-12,3.4676e-12,3.2578e-12,3.0607e-12,2.8755e-12,2.7014e-12,2.538e-12,2.3844e-12,2.2401e-12,2.1045e-12,1.9772e-12,1.8575e-12,1.7451e-12,1.6395e-12,1.5403e-12,1.4471e-12,1.3595e-12,1.2773e-12,1.2e-12,1.1274e-12,1.0591e-12,9.9505e-13,9.3484e-13,8.7827e-13,8.2512e-13,7.7519e-13,7.2828e-13,6.8421e-13,6.428e-13,6.0391e-13,5.6736e-13,5.3303e-13,5.0077e-13,4.7047e-13,4.42e-13,4.1525e-13,3.9012e-13,3.6652e-13,3.4434e-13,3.235e-13,3.0392e-13,2.8553e-13,2.6825e-13,2.5202e-13,2.3677e-13,2.2244e-13
